value_date,vol_id,strike,call_put_id,settle_vol
2017-01-01,CT N7.N7,80,P,0.208414625
2017-01-01,CT N7.N7,81,C,0.210417685
2017-01-01,CT N7.N7,81,P,0.210417685
2017-01-01,CT N7.N7,82,C,0.211785033
2017-01-01,CT N7.N7,82,P,0.211785033
2017-01-01,CT N7.N7,83,C,0.214222221
2017-01-01,CT N7.N7,83,P,0.214222221
2017-01-01,CT N7.N7,84,C,0.216347941
2017-01-01,CT N7.N7,84,P,0.216347941
2017-01-01,CT N7.N7,85,C,0.218248744
2017-01-01,CT N7.N7,85,P,0.218248744
2017-01-01,CT N7.N7,86,C,0.22002529
2017-01-01,CT N7.N7,86,P,0.22002529
2017-01-01,CT N7.N7,87,C,0.222934976
2017-01-01,CT N7.N7,87,P,0.222934976
2017-01-01,CT N7.N7,88,C,0.224959091
2017-01-01,CT N7.N7,88,P,0.224959091
2017-01-01,CT N7.N7,89,C,0.227326178
2017-01-01,CT N7.N7,89,P,0.227326178
2017-01-01,CT N7.N7,90,C,0.228823382
2017-01-01,CT N7.N7,90,P,0.228823382
2017-01-01,CT N7.N7,91,C,0.232451784
2017-01-01,CT N7.N7,91,P,0.232451784
2017-01-01,CT N7.N7,92,C,0.233847783
2017-01-01,CT N7.N7,92,P,0.233847783
2017-01-01,CT N7.N7,93,C,0.236158992
2017-01-01,CT N7.N7,93,P,0.236158992
2017-01-01,CT N7.N7,94,C,0.239730016
2017-01-01,CT N7.N7,94,P,0.239730016
2017-01-01,CT N7.N7,95,C,0.240736287
2017-01-01,CT N7.N7,95,P,0.240736287
2017-01-01,CT N7.N7,96,C,0.243190046
2017-01-01,CT N7.N7,96,P,0.243190046
2017-01-01,CT N7.N7,97,C,0.245074547
2017-01-01,CT N7.N7,97,P,0.245074547
2017-01-01,CT N7.N7,98,C,0.249016697
2017-01-01,CT N7.N7,98,P,0.249016697
2017-01-01,CT N7.N7,99,C,0.249804358
2017-01-01,CT N7.N7,99,P,0.249804358
2017-01-01,CT N7.N7,100,C,0.252967916
2017-01-01,CT N7.N7,100,P,0.252967916
2017-01-01,CT N7.N7,110,C,0.271978808
2017-01-01,CT N7.N7,110,P,0.271978808
2017-01-02,CT N7.N7,40,C,0.110786882
2017-01-02,CT N7.N7,40,P,0.313002831
2017-01-02,CT N7.N7,43,C,0.098114618
2017-01-02,CT N7.N7,43,P,0.276551124
2017-01-02,CT N7.N7,44,C,0.264926789
2017-01-02,CT N7.N7,44,P,0.264926789
2017-01-02,CT N7.N7,45,C,0.253543612
2017-01-02,CT N7.N7,45,P,0.253543612
2017-01-02,CT N7.N7,46,C,0.242388963
2017-01-02,CT N7.N7,46,P,0.242388963
2017-01-02,CT N7.N7,47,C,0.231449534
2017-01-02,CT N7.N7,47,P,0.231449534
2017-01-02,CT N7.N7,48,C,0.2381
2017-01-02,CT N7.N7,48,P,0.2381
2017-01-02,CT N7.N7,49,C,0.226852937
2017-01-02,CT N7.N7,49,P,0.226852937
2017-01-02,CT N7.N7,50,C,0.226743927
2017-01-02,CT N7.N7,50,P,0.226743927
2017-01-02,CT N7.N7,51,C,0.223696829
2017-01-02,CT N7.N7,51,P,0.223696829
2017-01-02,CT N7.N7,52,C,0.218880969
2017-01-02,CT N7.N7,52,P,0.218880969
2017-01-02,CT N7.N7,53,C,0.212865667
2017-01-02,CT N7.N7,53,P,0.212865667
2017-01-02,CT N7.N7,54,C,0.210360881
2017-01-02,CT N7.N7,54,P,0.210360881
2017-01-02,CT N7.N7,55,C,0.209310361
2017-01-02,CT N7.N7,55,P,0.209310361
2017-01-02,CT N7.N7,56,C,0.205819125
2017-01-02,CT N7.N7,56,P,0.205819125
2017-01-02,CT N7.N7,57,C,0.200661528
2017-01-02,CT N7.N7,57,P,0.200661528
2017-01-02,CT N7.N7,58,C,0.198260771
2017-01-02,CT N7.N7,58,P,0.198260771
2017-01-02,CT N7.N7,59,C,0.197128839
2017-01-02,CT N7.N7,59,P,0.197128839
2017-01-02,CT N7.N7,60,C,0.193611863
2017-01-02,CT N7.N7,60,P,0.193611863
2017-01-02,CT N7.N7,61,C,0.193121371
2017-01-02,CT N7.N7,61,P,0.193121371
2017-01-02,CT N7.N7,62,C,0.192139699
2017-01-02,CT N7.N7,62,P,0.192139699
2017-01-02,CT N7.N7,63,C,0.190559486
2017-01-02,CT N7.N7,63,P,0.190559486
2017-01-02,CT N7.N7,64,C,0.190711965
2017-01-02,CT N7.N7,64,P,0.190711965
2017-01-02,CT N7.N7,65,C,0.190430243
2017-01-02,CT N7.N7,65,P,0.190430243
2017-01-02,CT N7.N7,66,C,0.190962719
2017-01-02,CT N7.N7,66,P,0.190962719
2017-01-02,CT N7.N7,67,C,0.191384998
2017-01-02,CT N7.N7,67,P,0.191384998
2017-01-02,CT N7.N7,68,C,0.19220489
2017-01-02,CT N7.N7,68,P,0.19220489
2017-01-02,CT N7.N7,69,C,0.192770688
2017-01-02,CT N7.N7,69,P,0.192770688
2017-01-02,CT N7.N7,70,C,0.193632075
2017-01-02,CT N7.N7,70,P,0.193632075
2017-01-02,CT N7.N7,71,C,0.194790897
2017-01-02,CT N7.N7,71,P,0.194790897
2017-01-02,CT N7.N7,72,C,0.1957744
2017-01-02,CT N7.N7,72,P,0.1957744
2017-01-02,CT N7.N7,73,C,0.197193643
2017-01-02,CT N7.N7,73,P,0.197193643
2017-01-02,CT N7.N7,74,C,0.198639445
2017-01-02,CT N7.N7,74,P,0.198639445
2017-01-02,CT N7.N7,75,C,0.200246986
2017-01-02,CT N7.N7,75,P,0.200246986
2017-01-02,CT N7.N7,76,C,0.202182126
2017-01-02,CT N7.N7,76,P,0.202182126
2017-01-02,CT N7.N7,77,C,0.203468675
2017-01-02,CT N7.N7,77,P,0.203468675
2017-01-02,CT N7.N7,78,C,0.205417682
2017-01-02,CT N7.N7,78,P,0.205417682
2017-01-02,CT N7.N7,79,C,0.207010393
2017-01-02,CT N7.N7,79,P,0.207010393
2017-01-02,CT N7.N7,80,C,0.209045196
2017-01-02,CT N7.N7,80,P,0.209045196
2017-01-02,CT N7.N7,81,C,0.211054343
2017-01-02,CT N7.N7,81,P,0.211054343
2017-01-02,CT N7.N7,82,C,0.212425837
2017-01-02,CT N7.N7,82,P,0.212425837
2017-01-02,CT N7.N7,83,C,0.214870494
2017-01-02,CT N7.N7,83,P,0.214870494
2017-01-02,CT N7.N7,84,C,0.217002554
2017-01-02,CT N7.N7,84,P,0.217002554
2017-01-02,CT N7.N7,85,C,0.218909108
2017-01-02,CT N7.N7,85,P,0.218909108
2017-01-02,CT N7.N7,86,C,0.220690914
2017-01-02,CT N7.N7,86,P,0.220690914
2017-01-02,CT N7.N7,87,C,0.223607605
2017-01-02,CT N7.N7,87,P,0.223607605
2017-01-02,CT N7.N7,88,C,0.22563976
2017-01-02,CT N7.N7,88,P,0.22563976
2017-01-02,CT N7.N7,89,C,0.228014005
2017-01-02,CT N7.N7,89,P,0.228014005
2017-01-02,CT N7.N7,90,C,0.229515735
2017-01-02,CT N7.N7,90,P,0.229515735
2017-01-02,CT N7.N7,91,C,0.233155119
2017-01-02,CT N7.N7,91,P,0.233155119
2017-01-02,CT N7.N7,92,C,0.234555339
2017-01-02,CT N7.N7,92,P,0.234555339
2017-01-02,CT N7.N7,93,C,0.236873515
2017-01-02,CT N7.N7,93,P,0.236873515
2017-01-02,CT N7.N7,94,C,0.240455376
2017-01-02,CT N7.N7,94,P,0.240455376
2017-01-02,CT N7.N7,95,C,0.241464689
2017-01-02,CT N7.N7,95,P,0.241464689
2017-01-02,CT N7.N7,96,C,0.243925836
2017-01-02,CT N7.N7,96,P,0.243925836
2017-01-02,CT N7.N7,97,C,0.245816075
2017-01-02,CT N7.N7,97,P,0.245816075
2017-01-02,CT N7.N7,98,C,0.249770174
2017-01-02,CT N7.N7,98,P,0.249770174
2017-01-02,CT N7.N7,99,C,0.250560135
2017-01-02,CT N7.N7,99,P,0.250560135
2017-01-02,CT N7.N7,100,C,0.253733325
2017-01-02,CT N7.N7,100,P,0.253733325
2017-01-02,CT N7.N7,110,C,0.272801629
2017-01-02,CT N7.N7,110,P,0.272801629
2017-01-03,CT N7.N7,40,C,0.1152997
2017-01-03,CT N7.N7,40,P,0.321054929
2017-01-03,CT N7.N7,43,C,0.102909636
2017-01-03,CT N7.N7,43,P,0.284571118
2017-01-03,CT N7.N7,44,C,0.097364563
2017-01-03,CT N7.N7,44,P,0.272940123
2017-01-03,CT N7.N7,45,C,0.261550968
2017-01-03,CT N7.N7,45,P,0.261550968
2017-01-03,CT N7.N7,46,C,0.25039183
2017-01-03,CT N7.N7,46,P,0.25039183
2017-01-03,CT N7.N7,47,C,0.239450924
2017-01-03,CT N7.N7,47,P,0.239450924
2017-01-03,CT N7.N7,48,C,0.228717261
2017-01-03,CT N7.N7,48,P,0.228717261
2017-01-03,CT N7.N7,49,C,0.235353343
2017-01-03,CT N7.N7,49,P,0.235353343
2017-01-03,CT N7.N7,50,C,0.224307819
2017-01-03,CT N7.N7,50,P,0.224307819
2017-01-03,CT N7.N7,51,C,0.224265012
2017-01-03,CT N7.N7,51,P,0.224265012
2017-01-03,CT N7.N7,52,C,0.221318206
2017-01-03,CT N7.N7,52,P,0.221318206
2017-01-03,CT N7.N7,53,C,0.216621731
2017-01-03,CT N7.N7,53,P,0.216621731
2017-01-03,CT N7.N7,54,C,0.21073606
2017-01-03,CT N7.N7,54,P,0.21073606
2017-01-03,CT N7.N7,55,C,0.208324077
2017-01-03,CT N7.N7,55,P,0.208324077
2017-01-03,CT N7.N7,56,C,0.203974328
2017-01-03,CT N7.N7,56,P,0.203974328
2017-01-03,CT N7.N7,57,C,0.201181761
2017-01-03,CT N7.N7,57,P,0.201181761
2017-01-03,CT N7.N7,58,C,0.198924641
2017-01-03,CT N7.N7,58,P,0.198924641
2017-01-03,CT N7.N7,59,C,0.196617297
2017-01-03,CT N7.N7,59,P,0.196617297
2017-01-03,CT N7.N7,60,C,0.193953217
2017-01-03,CT N7.N7,60,P,0.193953217
2017-01-03,CT N7.N7,61,C,0.192159761
2017-01-03,CT N7.N7,61,P,0.192159761
2017-01-03,CT N7.N7,62,C,0.190579624
2017-01-03,CT N7.N7,62,P,0.190579624
2017-01-03,CT N7.N7,63,C,0.189850471
2017-01-03,CT N7.N7,63,P,0.189850471
2017-01-03,CT N7.N7,64,C,0.189384092
2017-01-03,CT N7.N7,64,P,0.189384092
2017-01-03,CT N7.N7,65,C,0.188840463
2017-01-03,CT N7.N7,65,P,0.188840463
2017-01-03,CT N7.N7,66,C,0.188738721
2017-01-03,CT N7.N7,66,P,0.188738721
2017-01-03,CT N7.N7,67,C,0.188783293
2017-01-03,CT N7.N7,67,P,0.188783293
2017-01-03,CT N7.N7,68,C,0.18940998
2017-01-03,CT N7.N7,68,P,0.18940998
2017-01-03,CT N7.N7,69,C,0.190417132
2017-01-03,CT N7.N7,69,P,0.190417132
2017-01-03,CT N7.N7,70,C,0.191164305
2017-01-03,CT N7.N7,70,P,0.191164305
2017-01-03,CT N7.N7,71,C,0.192200549
2017-01-03,CT N7.N7,71,P,0.192200549
2017-01-03,CT N7.N7,72,C,0.193011632
2017-01-03,CT N7.N7,72,P,0.193011632
2017-01-03,CT N7.N7,73,C,0.194175438
2017-01-03,CT N7.N7,73,P,0.194175438
2017-01-03,CT N7.N7,74,C,0.195251977
2017-01-03,CT N7.N7,74,P,0.195251977
2017-01-03,CT N7.N7,75,C,0.196869109
2017-01-03,CT N7.N7,75,P,0.196869109
2017-01-03,CT N7.N7,76,C,0.198108587
2017-01-03,CT N7.N7,76,P,0.198108587
2017-01-03,CT N7.N7,77,C,0.199639671
2017-01-03,CT N7.N7,77,P,0.199639671
2017-01-03,CT N7.N7,78,C,0.201645892
2017-01-03,CT N7.N7,78,P,0.201645892
2017-01-03,CT N7.N7,79,C,0.203146859
2017-01-03,CT N7.N7,79,P,0.203146859
2017-01-03,CT N7.N7,80,C,0.204876226
2017-01-03,CT N7.N7,80,P,0.204876226
2017-01-03,CT N7.N7,81,C,0.20636763
2017-01-03,CT N7.N7,81,P,0.20636763
2017-01-03,CT N7.N7,82,C,0.208471263
2017-01-03,CT N7.N7,82,P,0.208471263
2017-01-03,CT N7.N7,83,C,0.210716541
2017-01-03,CT N7.N7,83,P,0.210716541
2017-01-03,CT N7.N7,84,C,0.212482875
2017-01-03,CT N7.N7,84,P,0.212482875
2017-01-03,CT N7.N7,85,C,0.214709464
2017-01-03,CT N7.N7,85,P,0.214709464
2017-01-03,CT N7.N7,86,C,0.216719324
2017-01-03,CT N7.N7,86,P,0.216719324
2017-01-03,CT N7.N7,87,C,0.218612
2017-01-03,CT N7.N7,87,P,0.218612
2017-01-03,CT N7.N7,88,C,0.220510927
2017-01-03,CT N7.N7,88,P,0.220510927
2017-01-03,CT N7.N7,89,C,0.222567223
2017-01-03,CT N7.N7,89,P,0.222567223
2017-01-03,CT N7.N7,90,C,0.224959122
2017-01-03,CT N7.N7,90,P,0.224959122
2017-01-03,CT N7.N7,91,C,0.22790141
2017-01-03,CT N7.N7,91,P,0.22790141
2017-01-03,CT N7.N7,92,C,0.230125228
2017-01-03,CT N7.N7,92,P,0.230125228
2017-01-03,CT N7.N7,93,C,0.231549546
2017-01-03,CT N7.N7,93,P,0.231549546
2017-01-03,CT N7.N7,94,C,0.233879485
2017-01-03,CT N7.N7,94,P,0.233879485
2017-01-03,CT N7.N7,95,C,0.235510637
2017-01-03,CT N7.N7,95,P,0.235510637
2017-01-03,CT N7.N7,96,C,0.238490701
2017-01-03,CT N7.N7,96,P,0.238490701
2017-01-03,CT N7.N7,97,C,0.240958561
2017-01-03,CT N7.N7,97,P,0.240958561
2017-01-03,CT N7.N7,98,C,0.242860828
2017-01-03,CT N7.N7,98,P,0.242860828
2017-01-03,CT N7.N7,99,C,0.244126117
2017-01-03,CT N7.N7,99,P,0.244126117
2017-01-03,CT N7.N7,100,C,0.247615855
2017-01-03,CT N7.N7,100,P,0.247615855
2017-01-03,CT N7.N7,110,C,0.271278666
2017-01-03,CT N7.N7,110,P,0.271278666
2017-01-04,CT N7.N7,40,C,0
2017-01-04,CT N7.N7,40,P,0.33495335
2017-01-04,CT N7.N7,43,C,0
2017-01-04,CT N7.N7,43,P,0.298496419
2017-01-04,CT N7.N7,44,C,0
2017-01-04,CT N7.N7,44,P,0.28687913
2017-01-04,CT N7.N7,45,C,0
2017-01-04,CT N7.N7,45,P,0.275504288
2017-01-04,CT N7.N7,46,C,0.264362327
2017-01-04,CT N7.N7,46,P,0.264362327
2017-01-04,CT N7.N7,47,C,0.253441844
2017-01-04,CT N7.N7,47,P,0.253441844
2017-01-04,CT N7.N7,48,C,0.242730657
2017-01-04,CT N7.N7,48,P,0.242730657
2017-01-04,CT N7.N7,49,C,0.232218226
2017-01-04,CT N7.N7,49,P,0.232218226
2017-01-04,CT N7.N7,50,C,0.239236578
2017-01-04,CT N7.N7,50,P,0.239236578
2017-01-04,CT N7.N7,51,C,0.239806004
2017-01-04,CT N7.N7,51,P,0.239806004
2017-01-04,CT N7.N7,52,C,0.228721554
2017-01-04,CT N7.N7,52,P,0.228721554
2017-01-04,CT N7.N7,53,C,0.226104101
2017-01-04,CT N7.N7,53,P,0.226104101
2017-01-04,CT N7.N7,54,C,0.227594219
2017-01-04,CT N7.N7,54,P,0.227594219
2017-01-04,CT N7.N7,55,C,0.221206101
2017-01-04,CT N7.N7,55,P,0.221206101
2017-01-04,CT N7.N7,56,C,0.218210107
2017-01-04,CT N7.N7,56,P,0.218210107
2017-01-04,CT N7.N7,57,C,0.216834757
2017-01-04,CT N7.N7,57,P,0.216834757
2017-01-04,CT N7.N7,58,C,0.21332754
2017-01-04,CT N7.N7,58,P,0.21332754
2017-01-04,CT N7.N7,59,C,0.210585802
2017-01-04,CT N7.N7,59,P,0.210585802
2017-01-04,CT N7.N7,60,C,0.208024298
2017-01-04,CT N7.N7,60,P,0.208024298
2017-01-04,CT N7.N7,61,C,0.205300848
2017-01-04,CT N7.N7,61,P,0.205300848
2017-01-04,CT N7.N7,62,C,0.203600733
2017-01-04,CT N7.N7,62,P,0.203600733
2017-01-04,CT N7.N7,63,C,0.202263995
2017-01-04,CT N7.N7,63,P,0.202263995
2017-01-04,CT N7.N7,64,C,0.20089819
2017-01-04,CT N7.N7,64,P,0.20089819
2017-01-04,CT N7.N7,65,C,0.201085413
2017-01-04,CT N7.N7,65,P,0.201085413
2017-01-04,CT N7.N7,66,C,0.200490245
2017-01-04,CT N7.N7,66,P,0.200490245
2017-01-04,CT N7.N7,67,C,0.20060495
2017-01-04,CT N7.N7,67,P,0.20060495
2017-01-04,CT N7.N7,68,C,0.200419088
2017-01-04,CT N7.N7,68,P,0.200419088
2017-01-04,CT N7.N7,69,C,0.201106738
2017-01-04,CT N7.N7,69,P,0.201106738
2017-01-04,CT N7.N7,70,C,0.201825334
2017-01-04,CT N7.N7,70,P,0.201825334
2017-01-04,CT N7.N7,71,C,0.202516319
2017-01-04,CT N7.N7,71,P,0.202516319
2017-01-04,CT N7.N7,72,C,0.203688509
2017-01-04,CT N7.N7,72,P,0.203688509
2017-01-04,CT N7.N7,73,C,0.204785475
2017-01-04,CT N7.N7,73,P,0.204785475
2017-01-04,CT N7.N7,74,C,0.206354167
2017-01-04,CT N7.N7,74,P,0.206354167
2017-01-04,CT N7.N7,75,C,0.207431503
2017-01-04,CT N7.N7,75,P,0.207431503
2017-01-04,CT N7.N7,76,C,0.209107572
2017-01-04,CT N7.N7,76,P,0.209107572
2017-01-04,CT N7.N7,77,C,0.210976662
2017-01-04,CT N7.N7,77,P,0.210976662
2017-01-04,CT N7.N7,78,C,0.212640549
2017-01-04,CT N7.N7,78,P,0.212640549
2017-01-04,CT N7.N7,79,C,0.21420809
2017-01-04,CT N7.N7,79,P,0.21420809
2017-01-04,CT N7.N7,80,C,0.216346091
2017-01-04,CT N7.N7,80,P,0.216346091
2017-01-04,CT N7.N7,81,C,0.218105815
2017-01-04,CT N7.N7,81,P,0.218105815
2017-01-04,CT N7.N7,82,C,0.219577921
2017-01-04,CT N7.N7,82,P,0.219577921
2017-01-04,CT N7.N7,83,C,0.221481794
2017-01-04,CT N7.N7,83,P,0.221481794
2017-01-04,CT N7.N7,84,C,0.22336294
2017-01-04,CT N7.N7,84,P,0.22336294
2017-01-04,CT N7.N7,85,C,0.225355661
2017-01-04,CT N7.N7,85,P,0.225355661
2017-01-04,CT N7.N7,86,C,0.226877025
2017-01-04,CT N7.N7,86,P,0.226877025
2017-01-04,CT N7.N7,87,C,0.228754789
2017-01-04,CT N7.N7,87,P,0.228754789
2017-01-04,CT N7.N7,88,C,0.231189592
2017-01-04,CT N7.N7,88,P,0.231189592
2017-01-04,CT N7.N7,89,C,0.232640569
2017-01-04,CT N7.N7,89,P,0.232640569
2017-01-04,CT N7.N7,90,C,0.234925999
2017-01-04,CT N7.N7,90,P,0.234925999
2017-01-04,CT N7.N7,91,C,0.236304921
2017-01-04,CT N7.N7,91,P,0.236304921
2017-01-04,CT N7.N7,92,C,0.237784872
2017-01-04,CT N7.N7,92,P,0.237784872
2017-01-04,CT N7.N7,93,C,0.240686886
2017-01-04,CT N7.N7,93,P,0.240686886
2017-01-04,CT N7.N7,94,C,0.241640601
2017-01-04,CT N7.N7,94,P,0.241640601
2017-01-04,CT N7.N7,95,C,0.244381113
2017-01-04,CT N7.N7,95,P,0.244381113
2017-01-04,CT N7.N7,96,C,0.245022321
2017-01-04,CT N7.N7,96,P,0.245022321
2017-01-04,CT N7.N7,97,C,0.247916309
2017-01-04,CT N7.N7,97,P,0.247916309
2017-01-04,CT N7.N7,98,C,0.248562661
2017-01-04,CT N7.N7,98,P,0.248562661
2017-01-04,CT N7.N7,99,C,0.252046534
2017-01-04,CT N7.N7,99,P,0.252046534
2017-01-04,CT N7.N7,100,C,0.253168514
2017-01-04,CT N7.N7,100,P,0.253168514
2017-01-04,CT N7.N7,110,C,0.270605669
2017-01-04,CT N7.N7,110,P,0.270605669
2017-01-05,CT N7.N7,40,C,0
2017-01-05,CT N7.N7,40,P,0.333376708
2017-01-05,CT N7.N7,43,P,0.296781191
2017-01-05,CT N7.N7,44,P,0.285116907
2017-01-05,CT N7.N7,45,C,0.273698699
2017-01-05,CT N7.N7,45,P,0.273698699
2017-01-05,CT N7.N7,46,C,0.262512425
2017-01-05,CT N7.N7,46,P,0.262512425
2017-01-05,CT N7.N7,47,C,0.251546961
2017-01-05,CT N7.N7,47,P,0.251546961
2017-01-05,CT N7.N7,48,C,0.259415347
2017-01-05,CT N7.N7,48,P,0.259415347
2017-01-05,CT N7.N7,49,C,0.248157827
2017-01-05,CT N7.N7,49,P,0.248157827
2017-01-05,CT N7.N7,50,C,0.248872298
2017-01-05,CT N7.N7,50,P,0.248872298
2017-01-05,CT N7.N7,51,C,0.237550799
2017-01-05,CT N7.N7,51,P,0.237550799
2017-01-05,CT N7.N7,52,C,0.234990554
2017-01-05,CT N7.N7,52,P,0.234990554
2017-01-05,CT N7.N7,53,C,0.236691211
2017-01-05,CT N7.N7,53,P,0.236691211
2017-01-05,CT N7.N7,54,C,0.230253291
2017-01-05,CT N7.N7,54,P,0.230253291
2017-01-05,CT N7.N7,55,C,0.227339068
2017-01-05,CT N7.N7,55,P,0.227339068
2017-01-05,CT N7.N7,56,C,0.222752012
2017-01-05,CT N7.N7,56,P,0.222752012
2017-01-05,CT N7.N7,57,C,0.219890273
2017-01-05,CT N7.N7,57,P,0.219890273
2017-01-05,CT N7.N7,58,C,0.21775147
2017-01-05,CT N7.N7,58,P,0.21775147
2017-01-05,CT N7.N7,59,C,0.215725496
2017-01-05,CT N7.N7,59,P,0.215725496
2017-01-05,CT N7.N7,60,C,0.213473234
2017-01-05,CT N7.N7,60,P,0.213473234
2017-01-05,CT N7.N7,61,C,0.210813442
2017-01-05,CT N7.N7,61,P,0.210813442
2017-01-05,CT N7.N7,62,C,0.208912667
2017-01-05,CT N7.N7,62,P,0.208912667
2017-01-05,CT N7.N7,63,C,0.208343709
2017-01-05,CT N7.N7,63,P,0.208343709
2017-01-05,CT N7.N7,64,C,0.207433454
2017-01-05,CT N7.N7,64,P,0.207433454
2017-01-05,CT N7.N7,65,C,0.206068695
2017-01-05,CT N7.N7,65,P,0.206068695
2017-01-05,CT N7.N7,66,C,0.205723759
2017-01-05,CT N7.N7,66,P,0.205723759
2017-01-05,CT N7.N7,67,C,0.205951371
2017-01-05,CT N7.N7,67,P,0.205951371
2017-01-05,CT N7.N7,68,C,0.205829874
2017-01-05,CT N7.N7,68,P,0.205829874
2017-01-05,CT N7.N7,69,C,0.205926395
2017-01-05,CT N7.N7,69,P,0.205926395
2017-01-05,CT N7.N7,70,C,0.206689638
2017-01-05,CT N7.N7,70,P,0.206689638
2017-01-05,CT N7.N7,71,C,0.206888347
2017-01-05,CT N7.N7,71,P,0.206888347
2017-01-05,CT N7.N7,72,C,0.207621123
2017-01-05,CT N7.N7,72,P,0.207621123
2017-01-05,CT N7.N7,73,C,0.208331469
2017-01-05,CT N7.N7,73,P,0.208331469
2017-01-05,CT N7.N7,74,C,0.209562148
2017-01-05,CT N7.N7,74,P,0.209562148
2017-01-05,CT N7.N7,75,C,0.210850902
2017-01-05,CT N7.N7,75,P,0.210850902
2017-01-05,CT N7.N7,76,C,0.212790184
2017-01-05,CT N7.N7,76,P,0.212790184
2017-01-05,CT N7.N7,77,C,0.214466265
2017-01-05,CT N7.N7,77,P,0.214466265
2017-01-05,CT N7.N7,78,C,0.216511996
2017-01-05,CT N7.N7,78,P,0.216511996
2017-01-05,CT N7.N7,79,C,0.218538356
2017-01-05,CT N7.N7,79,P,0.218538356
2017-01-05,CT N7.N7,80,C,0.221237326
2017-01-05,CT N7.N7,80,P,0.221237326
2017-01-05,CT N7.N7,81,C,0.223655415
2017-01-05,CT N7.N7,81,P,0.223655415
2017-01-05,CT N7.N7,82,C,0.226506634
